Team_id,Team,Player,Position,Matches_Played,On_start_%,Goals_/_Goals_Received,Assists,Total_Points,Points_Average,Last_5_games_points,J_14,J_15,J_16,J_17,J_18,Avg_last_5_games,Value
20,Sevilla FC,Bono,PT,15,88,9,1,82,5.5,"['1', '-1', '7', '8', '3']",1,-1,7,8,3,3.6,5020000
20,Sevilla FC,Dmitrovic,PT,0,12,0,0,9,4.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,830000
20,Sevilla FC,Diego Carlos,DF,16,94,2,0,92,5.8,"['3', '1', '8', '6', '5']",3,1,8,6,5,4.6,7180000
20,Sevilla FC,Marcos Acuña,DF,15,65,1,3,80,5.3,"['5', '7', '5', '-', '2']",5,7,5,0,2,3.8,4500000
20,Sevilla FC,Jesús Navas,DF,11,47,0,2,65,5.9,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,6450000
20,Sevilla FC,Gonzalo Montiel,DF,9,53,1,2,50,5.6,"['7', '2', '6', '6', '1']",7,2,6,6,1,4.4,4320000
20,Sevilla FC,Augustinsson,DF,8,24,0,1,32,4,"['4', '-', '5', '5', '2']",4,0,5,5,2,3.2,1440000
20,Sevilla FC,Rekik,DF,0,29,0,0,32,3.6,"['-', '-', '-', '4', '5']",0,0,0,4,5,1.8,1090000
20,Sevilla FC,Rakitic,MD,14,59,2,1,72,5.1,"['3', '4', '3', '3', '2']",3,4,3,3,2,3.0,5260000
20,Sevilla FC,Joan Jordan,MD,17,82,0,1,72,4.2,"['12', '4', '4', '-', '14']",12,4,4,0,14,6.8,7680000
20,Sevilla FC,Fernando Reges,MD,16,82,1,1,69,4.3,"['1', '2', '6', '2', '-']",1,2,6,2,0,2.2,6170000
20,Sevilla FC,Delaney,MD,13,35,1,1,47,3.6,"['-', '1', '6', '11', '5']",0,1,6,11,5,4.6,2610000
20,Sevilla FC,Papu Gómez,MD,0,41,0,0,37,3.1,"['4', '5', '2', '4', '2']",4,5,2,4,2,3.4,3080000
20,Sevilla FC,Óscar Rodríguez,MD,9,24,0,0,30,3.3,"['-', '2', '-', '1', '-']",0,2,0,1,0,0.6,1680000
20,Sevilla FC,Óliver Torres,MD,0,29,0,0,26,3.3,"['3', '2', '1', '2', '-']",3,2,1,2,0,1.6,1490000
20,Sevilla FC,Gudelj,MD,6,6,0,0,17,2.8,"['-', '-', '-', '2', '5']",0,0,0,2,5,1.4,510000
20,Sevilla FC,Pedro Ortiz,MD,1,0,0,0,5,5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,310000
20,Sevilla FC,Erik Lamela,DL,12,29,4,1,69,5.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,7390000
20,Sevilla FC,Rafa Mir,DL,0,65,0,0,69,4.3,"['6', '5', '2', '2', '2']",6,5,2,2,2,3.4,12320000
20,Sevilla FC,Ocampos,DL,13,53,4,1,65,5,"['9', '4', '11', '-', '8']",9,4,11,0,8,6.4,11930000
20,Sevilla FC,En-Nesyri,DL,7,29,3,1,40,5.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,7340000
20,Sevilla FC,Munir El Haddadi,DL,0,12,0,0,27,3,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,1410000
20,Sevilla FC,Suso,DL,8,35,0,1,27,3.4,"['5', '-', '2', '2', '2']",5,0,2,2,2,2.2,3050000
20,Sevilla FC,Idrissi,DL,5,12,0,0,17,3.4,"['4', '-', '-', '-', '-']",4,0,0,0,0,0.8,730000
20,Sevilla FC,Iván Romero,DL,2,6,0,0,2,2,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,350000
