Team_id,Team,Player,Position,Matches_Played,On_start_%,Goals_/_Goals_Received,Assists,Total_Points,Points_Average,Last_5_games_points,J_14,J_15,J_16,J_17,J_18,Avg_last_5_games,Value
10,Levante UD,Aitor Fernández,PT,0,50,0,0,34,3.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,2500000
10,Levante UD,Rúben Vezo,DF,0,83,0,0,60,3.8,"['8', '2', '7', '2', '-1']",8,2,7,2,-1,3.6,1870000
10,Levante UD,Mustafi,DF,10,44,1,0,42,4.2,"['5', '11', '7', '0', '-']",5,11,7,0,0,4.6,2420000
10,Levante UD,Clerc,DF,0,83,0,0,41,2.7,"['9', '0', '3', '1', '2']",9,0,3,1,2,3.0,1360000
10,Levante UD,Son,DF,10,44,1,0,33,3.3,"['3', '2', '6', '1', '-']",3,2,6,1,0,2.4,960000
10,Levante UD,Óscar Duarte,DF,0,44,0,0,29,3.2,"['2', '-', '-', '-', '3']",2,0,0,0,3,1.0,740000
10,Levante UD,Jorge Miramón,DF,0,44,0,0,23,1.9,"['3', '-', '-', '-', '-']",3,0,0,0,0,0.6,740000
10,Levante UD,Enric Franquesa,DF,9,22,0,0,13,1.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,430000
10,Levante UD,Sergio Postigo,DF,0,11,0,0,8,2.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,420000
10,Levante UD,Coke,DF,0,0,0,0,4,2,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,350000
10,Levante UD,Marc Pubill,DF,1,6,0,0,1,1,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,160000
10,Levante UD,Campaña,MD,0,56,0,0,61,5.5,"['6', '6', '5', '2', '9']",6,6,5,2,9,5.6,7050000
10,Levante UD,Bardhi,MD,12,39,3,1,56,4.7,"['5', '2', '5', '17', '0']",5,2,5,17,0,5.8,2360000
10,Levante UD,Jorge de Frutos,MD,16,72,2,4,56,3.5,"['2', '5', '2', '2', '12']",2,5,2,2,12,4.6,4370000
10,Levante UD,Mickael Malsa,MD,12,39,0,1,44,3.7,"['3', '6', '4', '-1', '-']",3,6,4,-1,0,2.4,1660000
10,Levante UD,Melero,MD,11,44,1,2,41,3.7,"['-', '-', '-', '2', '1']",0,0,0,2,1,0.6,3680000
10,Levante UD,Pablo Martínez,MD,12,39,0,1,35,2.9,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,750000
10,Levante UD,Alejandro Cantero,MD,14,11,0,0,25,1.8,"['-', '-', '-', '1', '2']",0,0,0,1,2,0.6,640000
10,Levante UD,Pepelu,MD,10,39,0,0,24,2.4,"['-', '-', '5', '2', '2']",0,0,5,2,2,1.8,550000
10,Levante UD,Radoja,MD,8,39,0,0,20,2.5,"['-', '-', '3', '-', '-']",0,0,3,0,0,0.6,770000
10,Levante UD,Vukcevic,MD,0,0,0,0,11,2.8,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,340000
10,Levante UD,Edgar Sevikyan,MD,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,230000
10,Levante UD,Morales,DL,0,89,0,0,65,3.6,"['2', '-2', '3', '11', '3']",2,-2,3,11,3,3.4,6050000
10,Levante UD,Roger,DL,0,67,0,0,53,4.1,"['2', '2', '2', '7', '10']",2,2,2,7,10,4.6,4700000
10,Levante UD,Dani Gómez,DL,0,22,0,0,24,2,"['2', '2', '3', '2', '6']",2,2,3,2,6,3.0,790000
10,Levante UD,Soldado,DL,0,28,0,0,23,2.3,"['2', '-', '-', '-', '2']",2,0,0,0,2,0.8,1930000
