Team_id,Team,Player,Position,Matches_Played,On_start_%,Goals_/_Goals_Received,Assists,Total_Points,Points_Average,Last_5_games_points,J_14,J_15,J_16,J_17,J_18,Avg_last_5_games,Value
8,Real Madrid CF,Courtois,PT,18,100,15,0,89,4.9,"['3', '5', '5', '12', '5']",3,5,5,12,5,6.0,6740000
8,Real Madrid CF,Lunin,PT,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,450000
8,Real Madrid CF,Alaba,DF,0,94,0,0,101,5.9,"['3', '8', '5', '4', '6']",3,8,5,4,6,5.2,10330000
8,Real Madrid CF,Éder Militão,DF,17,94,0,1,101,5.9,"['-', '9', '10', '6', '7']",0,9,10,6,7,6.4,7910000
8,Real Madrid CF,Nacho Fernández,DF,13,44,2,0,60,4.6,"['15', '-', '-', '4', '2']",15,0,0,4,2,4.2,2930000
8,Real Madrid CF,Carvajal,DF,12,50,1,0,55,4.6,"['15', '4', '4', '4', '4']",15,4,4,4,4,6.2,6010000
8,Real Madrid CF,Ferland Mendy,DF,10,50,1,0,55,5.5,"['6', '1', '8', '2', '-']",6,1,8,2,0,3.4,6470000
8,Real Madrid CF,Miguel Gutiérrez,DF,3,17,0,1,18,6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,960000
8,Real Madrid CF,Marcelo,DF,3,6,0,0,7,2.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,800000
8,Real Madrid CF,Sergio Santos,DF,1,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,390000
8,Real Madrid CF,Jesús Vallejo,DF,1,0,0,0,2,2,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,370000
8,Real Madrid CF,Casemiro,MD,17,89,0,3,108,6.4,"['11', '5', '9', '8', '9']",11,5,9,8,9,8.4,12630000
8,Real Madrid CF,Kroos,MD,11,61,1,2,92,8.4,"['13', '7', '5', '6', '11']",13,7,5,6,11,8.4,17100000
8,Real Madrid CF,Modric,MD,0,67,0,0,64,5.3,"['6', '1', '7', '6', '-']",6,1,7,6,0,4.0,10080000
8,Real Madrid CF,Lucas Vázquez,MD,0,39,0,0,52,4,"['-', '-', '-', '-', '10']",0,0,0,0,10,2.0,3250000
8,Real Madrid CF,Camavinga,MD,12,22,1,0,46,3.8,"['2', '3', '2', '-', '-']",2,3,2,0,0,1.4,5920000
8,Real Madrid CF,Isco,MD,7,11,1,0,30,4.3,"['1', '-', '-', '-', '-']",1,0,0,0,0,0.2,1640000
8,Real Madrid CF,Antonio Blanco,MD,1,0,0,0,4,4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,520000
8,Real Madrid CF,Dani Ceballos,MD,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,960000
8,Real Madrid CF,Benzema,DL,0,94,0,0,173,10.2,"['7', '10', '2', '9', '7']",7,10,2,9,7,7.0,23910000
8,Real Madrid CF,Vinícius Júnior,DL,18,89,10,4,150,8.3,"['12', '9', '13', '10', '4']",12,9,13,10,4,9.6,19980000
8,Real Madrid CF,Asensio,DL,0,44,0,0,77,5.1,"['10', '3', '4', '9', '-']",10,3,4,9,0,5.2,7600000
8,Real Madrid CF,Eden Hazard,DL,11,28,0,1,44,4,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,5780000
8,Real Madrid CF,Rodrygo,DL,15,28,0,1,34,2.3,"['2', '-', '2', '-', '-']",2,0,2,0,0,0.8,3400000
8,Real Madrid CF,Jovic,DL,9,0,1,2,33,3.7,"['2', '-', '14', '2', '3']",2,0,14,2,3,4.2,2070000
8,Real Madrid CF,Bale,DL,3,17,1,0,15,5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,4330000
8,Real Madrid CF,Mariano Díaz,DL,1,6,0,1,8,8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,590000
