Team_id,Team,Player,Position,Matches_Played,On_start_%,Goals_/_Goals_Received,Assists,Total_Points,Points_Average,Last_5_games_points,J_12,J_13,J_14,J_15,J_16,Avg_last_5_games,Value
15,Valencia CF,Cillessen,PT,10,63,14,0,39,3.9,"['6', '1', '7', '4', '6']",6,1,7,4,6,4.8,2730000
15,Valencia CF,Mamardashvili,PT,6,38,7,0,26,4.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1710000
15,Valencia CF,Jaume Doménech,PT,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000
15,Valencia CF,Cristian Rivero,PT,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,210000
15,Valencia CF,Daniel Wass,DF,16,100,1,1,67,4.2,"['4', '1', '3', '2', '5']",4,1,3,2,5,3.0,5850000
15,Valencia CF,Gayà,DF,12,75,2,2,64,5.3,"['5', '7', '5', '2', '7']",5,7,5,2,7,5.2,5800000
15,Valencia CF,Omar Alderete,DF,15,88,1,0,61,4.1,"['4', '4', '4', '6', '5']",4,4,4,6,5,4.6,3300000
15,Valencia CF,Gabriel Paulista,DF,12,75,1,1,58,4.8,"['3', '-', '-', '-', '-']",3,0,0,0,0,0.6,4100000
15,Valencia CF,Foulquier,DF,14,81,0,1,45,3.2,"['11', '2', '5', '2', '-']",11,2,5,2,0,4.0,1790000
15,Valencia CF,Guillamón,DF,13,81,1,0,34,2.6,"['11', '5', '-', '5', '2']",11,5,0,5,2,4.6,2110000
15,Valencia CF,Diakhaby,DF,13,31,0,0,32,2.5,"['4', '1', '4', '4', '-']",4,1,4,4,0,2.6,1430000
15,Valencia CF,Thierry Correia,DF,6,31,0,0,27,4.5,"['3', '-', '-', '-', '-']",3,0,0,0,0,0.6,2530000
15,Valencia CF,Lato,DF,5,19,0,0,12,2.4,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,510000
15,Valencia CF,Piccini,DF,2,6,0,0,7,3.5,"['2', '-', '-', '-', '5']",2,0,0,0,5,1.4,400000
15,Valencia CF,Jesús Vázquez,DF,3,6,0,0,4,2,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,310000
15,Valencia CF,Carlos Soler,MD,12,63,5,2,72,6,"['8', '2', '5', '9', '2']",8,2,5,9,2,5.2,12950000
15,Valencia CF,Racic,MD,11,31,0,0,32,2.9,"['5', '2', '3', '-', '3']",5,2,3,0,3,2.6,1220000
15,Valencia CF,Yunus Musah,MD,12,13,0,0,25,2.1,"['-', '2', '1', '1', '2']",0,2,1,1,2,1.2,870000
15,Valencia CF,Denis Cheryshev,MD,6,25,0,1,23,3.8,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8,1540000
15,Valencia CF,Hélder Costa,MD,0,38,0,0,19,1.9,"['0', '2', '2', '5', '-1']",0,2,2,5,-1,1.6,1350000
15,Valencia CF,Jason,MD,5,6,0,0,13,2.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,480000
15,Valencia CF,Koba,MD,5,6,0,0,11,2.2,"['-', '2', '2', '2', '1']",0,2,2,2,1,1.4,390000
15,Valencia CF,Álex Blanco,MD,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,210000
15,Valencia CF,Guedes,DL,16,94,3,3,93,5.8,"['1', '11', '2', '3', '2']",1,11,2,3,2,3.8,12210000
15,Valencia CF,Hugo Duro,DL,0,63,0,0,65,4.6,"['2', '17', '2', '2', '8']",2,17,2,2,8,6.2,4270000
15,Valencia CF,Maxi Gómez,DL,0,63,0,0,50,4.2,"['-', '-', '2', '4', '8']",0,0,2,4,8,2.8,7030000
15,Valencia CF,Manu Vallejo,DL,0,0,0,0,19,2.4,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4,890000
