Team_id,Team,Player,Position,Matches_Played,On_start_%,Goals_/_Goals_Received,Assists,Total_Points,Points_Average,Last_5_games_points,J_14,J_15,J_16,J_17,J_18,Avg_last_5_games,Value
17,Cádiz CF,Jeremías Ledesma,PT,18,100,31,0,71,3.9,"['2', '-1', '-1', '5', '13']",2,-1,-1,5,13,3.6,2330000
17,Cádiz CF,David Gil,PT,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,220000
17,Cádiz CF,Espino,DF,18,100,2,0,78,4.3,"['1', '0', '2', '5', '5']",1,0,2,5,5,2.6,3990000
17,Cádiz CF,Fali,DF,16,72,0,2,51,3.2,"['1', '1', '-', '4', '5']",1,1,0,4,5,2.2,1410000
17,Cádiz CF,Varazdat Haroyan,DF,14,78,1,0,48,3.4,"['5', '0', '1', '-', '-']",5,0,1,0,0,1.2,1340000
17,Cádiz CF,Akapo,DF,10,39,0,0,31,3.1,"['-', '-', '4', '5', '7']",0,0,4,5,7,3.2,650000
17,Cádiz CF,Víctor Chust,DF,8,33,0,0,24,3,"['-', '-', '0', '-', '-']",0,0,0,0,0,0.0,880000
17,Cádiz CF,Arzamendia,DF,7,17,1,0,19,2.7,"['-1', '2', '-', '2', '6']",-1,2,0,2,6,1.8,500000
17,Cádiz CF,Cala,DF,10,44,0,0,19,1.9,"['-', '1', '-', '11', '-']",0,1,0,11,0,2.4,720000
17,Cádiz CF,Marcos Mauro,DF,3,6,0,0,3,1.5,"['-', '-', '-', '1', '-']",0,0,0,1,0,0.2,330000
17,Cádiz CF,Álex Fernández,MD,16,67,3,1,67,4.2,"['2', '2', '6', '4', '4']",2,2,6,4,4,3.6,3150000
17,Cádiz CF,Tomás Alarcón,MD,15,67,0,1,65,4.3,"['4', '-', '-', '7', '5']",4,0,0,7,5,3.2,2300000
17,Cádiz CF,Jens Jonsson,MD,16,72,0,1,65,4.1,"['-', '0', '5', '5', '7']",0,0,5,5,7,3.4,1920000
17,Cádiz CF,Salvi,MD,15,67,1,1,50,3.3,"['2', '2', '-', '-3', '-']",2,2,0,-3,0,0.2,1880000
17,Cádiz CF,Alberto Perea,MD,12,39,0,1,39,3.3,"['2', '4', '6', '-', '-']",2,4,6,0,0,2.4,1170000
17,Cádiz CF,Álvaro Jiménez,MD,9,6,0,0,23,2.6,"['2', '-', '2', '-', '-']",2,0,2,0,0,0.8,580000
17,Cádiz CF,Martín Calderón,MD,5,0,0,0,12,2.4,"['-', '-', '2', '-', '-']",0,0,2,0,0,0.4,280000
17,Cádiz CF,Álvaro Bastida,MD,5,11,0,0,10,1.7,"['1', '2', '-', '-', '2']",1,2,0,0,2,1.0,360000
17,Cádiz CF,Iván Alejo,MD,4,11,0,0,7,1.8,"['-', '-', '-', '4', '2']",0,0,0,4,2,1.2,300000
17,Cádiz CF,José Mari,MD,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,400000
17,Cádiz CF,Negredo,DL,16,44,2,0,58,3.6,"['4', '2', '2', '-', '2']",4,2,2,0,2,2.0,4240000
17,Cádiz CF,Sobrino,DL,15,67,0,1,39,2.6,"['1', '2', '0', '2', '0']",1,2,0,2,0,1.0,1770000
17,Cádiz CF,Osmajic,DL,8,6,0,0,20,2.5,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,820000
17,Cádiz CF,Iván Chapela,DL,7,11,0,0,18,2.6,"['2', '2', '-', '-', '3']",2,2,0,0,3,1.4,420000
17,Cádiz CF,Florin Andone,DL,3,6,0,0,5,1.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,600000
