Player,Matchs,Goals,Assists
Sergio Akieme,9,0,0
Srđan Babić,9,1,0
Rodrigo Ely,9,0,0
Fernando,9,0,0
Largie Ramazani,9,2,0
Lucas Robertone,9,1,1
Samu Costa,8,0,0
Íñigo Eguaras,7,0,1
Kaiky,6,0,0
Alejandro Po,6,0,1
César ,4,0,0
Léo Baptistão,6,0,0
Houboulang Mendes,4,0,0
El Bil,4,2,0
Umar Sadiq,3,2,0
Dyego Sousa,7,0,0
Adri Embarba,5,0,2
Juan Brandáriz,4,0,0
Lázaro,4,0,0
Gonzalo Melero,3,0,2
Arnau Puigmal,5,0,0
Francisco Portillo,7,0,0
Curro,2,0,0
José Carl,1,0,0
Marko Milovanović,2,0,0
Álex Centelles,0,0,0
Arvin Appiahe,0,0,0
Diego Fuoli,0,0,0
Gui Guedes,0,0,0
Fernando Pacheco,0,0,0
Carlos Rojas,0,0,0
Martin Šviderský,0,0,0
