Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_8,J_7,J_6,J_5,J_4,Avg_last_5_games,img,squad_img
7,Real Madrid CF,Courtois,PT,25,4.2,6970000,75,"['5', '2', '4', '-', '-']",5,2,4,0,0,2.2,https://www.comuniate.com/caras3/1400.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Lunin,PT,11,5.5,580000,25,"['-', '-', '-', '2', '9']",0,0,0,2,9,2.2,https://www.comuniate.com/caras3/2611.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Alaba,DF,44,5.5,9020000,88,"['7', '2', '2', '6', '6']",7,2,2,6,6,4.6,https://www.comuniate.com/caras3/3099.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Carvajal,DF,36,5.1,6700000,63,"['5', '6', '7', '4', '9']",5,6,7,4,9,6.2,https://www.comuniate.com/caras3/1683.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Éder Militão,DF,35,5.8,7040000,63,"['5', '-', '5', '2', '15']",5,0,5,2,15,5.4,https://www.comuniate.com/caras3/2760.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Rüdiger,DF,30,3.8,6990000,63,"['-', '10', '2', '3', '5']",0,10,2,3,5,4.0,https://www.comuniate.com/caras3/3243.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Lucas Vázquez,DF,25,6.3,3850000,38,"['-', '7', '-', '-', '-']",0,7,0,0,0,1.4,https://www.comuniate.com/caras3/1949.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Ferland Mendy,DF,16,2.7,3900000,75,"['2', '2', '2', '3', '-']",2,2,2,3,0,1.8,https://www.comuniate.com/caras3/2791.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Nacho Fernández,DF,11,3.7,1340000,13,"['-', '4', '-', '-', '3']",0,4,0,0,3,1.4,https://www.comuniate.com/caras3/1332.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Odriozola,DF,0,0,420000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,https://www.comuniate.com/caras3/2350.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Jesús Vallejo,DF,0,0,510000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,https://www.comuniate.com/caras3/2400.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Fede Valverde,MD,66,8.3,16780000,75,"['7', '12', '12', '4', '8']",7,12,12,4,8,8.6,https://www.comuniate.com/caras3/2415.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Modric,MD,51,7.3,13180000,63,"['9', '3', '7', '-', '8']",9,3,7,0,8,5.4,https://www.comuniate.com/caras3/1583.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Tchouaméni,MD,48,6.9,13790000,88,"['10', '-', '7', '4', '8']",10,0,7,4,8,5.8,https://www.comuniate.com/caras3/3276.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Kroos,MD,41,6.8,16100000,63,"['4', '10', '5', '9', '-']",4,10,5,9,0,5.6,https://www.comuniate.com/caras3/1909.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Camavinga,MD,29,3.6,6620000,50,"['2', '3', '2', '5', '4']",2,3,2,5,4,3.2,https://www.comuniate.com/caras3/3163.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Dani Ceballos,MD,26,3.7,2550000,25,"['3', '7', '2', '3', '-']",3,7,2,3,0,3.0,https://www.comuniate.com/caras3/1842.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Vinícius Júnior,DL,71,8.9,23450000,100,"['8', '11', '0', '13', '8']",8,11,0,13,8,8.0,https://www.comuniate.com/caras3/2565.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Rodrygo,DL,51,8.5,14710000,63,"['12', '15', '10', '4', '4']",12,15,10,4,4,9.0,https://www.comuniate.com/caras3/2769.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Benzema,DL,33,6.6,33450000,63,"['4', '-', '-', '2', '-']",4,0,0,2,0,1.2,https://www.comuniate.com/caras3/1027.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Asensio,DL,12,3,4680000,0,"['-', '-', '3', '2', '4']",0,0,3,2,4,1.8,https://www.comuniate.com/caras3/2049.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Eden Hazard,DL,4,1.3,5520000,13,"['-', '3', '-', '-', '-']",0,3,0,0,0,0.6,https://www.comuniate.com/caras3/2784.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Mariano Díaz,DL,3,3,830000,0,"['-', '-', '-', '3', '-']",0,0,0,3,0,0.6,https://www.comuniate.com/caras3/2304.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
7,Real Madrid CF,Peter González,DL,0,0,470000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,https://www.comuniate.com/caras3/3194.png,https://www.comuniate.com/intranet/equipos/fotos/13.jpg
