Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_8,J_7,J_6,J_5,J_4,Avg_last_5_games,Value,img,squad_img
16,UD Almería,Fernando Martínez,PT,8,100,0,0,37,4.6,"['6', '4', '2', '-1', '4']",6,4,2,-1,4,3.0,3440000,https://www.comuniate.com/caras3/3259.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Pacheco,PT,8,0,1,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1490000,https://www.comuniate.com/caras3/1983.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Akieme,DF,8,100,0,0,33,4.1,"['4', '5', '5', '1', '3']",4,5,5,1,3,3.6,3530000,https://www.comuniate.com/caras3/2589.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Rodrigo Ely,DF,8,100,0,0,33,4.1,"['5', '5', '4', '0', '4']",5,5,4,0,4,3.6,2900000,https://www.comuniate.com/caras3/2365.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Babic,DF,8,100,1,1,30,3.8,"['2', '5', '6', '1', '11']",2,5,6,1,11,5.0,1930000,https://www.comuniate.com/caras3/3263.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Álex Pozo,DF,8,50,0,0,17,3.4,"['3', '2', '2', '-', '2']",3,2,2,0,2,1.8,1310000,https://www.comuniate.com/caras3/2407.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Kaiky,DF,8,50,2,0,13,2.2,"['0', '-', '-', '2', '-']",0,0,0,2,0,0.4,1550000,https://www.comuniate.com/caras3/3301.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Chumi,DF,6,25,0,0,11,2.8,"['-', '-', '2', '-', '-']",0,0,2,0,0,0.4,640000,https://www.comuniate.com/caras3/3261.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Mendes,DF,5,25,0,1,4,1.3,"['-', '-', '-', '-1', '4']",0,0,0,-1,4,0.6,640000,https://www.comuniate.com/caras3/3290.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Juanjo Nieto,DF,6,0,0,1,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,300000,https://www.comuniate.com/caras3/3262.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Iván Martos,DF,3,0,2,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,https://www.comuniate.com/caras3/3274.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Álex Centelles,DF,6,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000,https://www.comuniate.com/caras3/3273.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Robertone,MD,3,100,0,0,41,5.1,"['5', '6', '2', '2', '10']",5,6,2,2,10,5.0,4700000,https://www.comuniate.com/caras3/3266.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Ramazani,MD,5,88,0,2,35,4.4,"['2', '1', '4', '2', '2']",2,1,4,2,2,2.2,6170000,https://www.comuniate.com/caras3/3268.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Samu Costa,MD,5,88,0,0,28,3.5,"['1', '6', '5', '3', '2']",1,6,5,3,2,3.4,2280000,https://www.comuniate.com/caras3/3264.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Embarba,MD,4,25,0,0,26,4.3,"['2', '4', '3', '5', '8']",2,4,3,5,8,4.4,1960000,https://www.comuniate.com/caras3/1788.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Eguaras,MD,3,50,0,0,22,3.7,"['-', '3', '-', '3', '2']",0,3,0,3,2,1.6,2030000,https://www.comuniate.com/caras3/3265.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Melero,MD,3,13,1,0,13,6.5,"['-', '-', '4', '-', '9']",0,0,4,0,9,2.6,1580000,https://www.comuniate.com/caras3/2581.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Francisco Portillo,MD,3,13,0,0,12,2,"['1', '3', '2', '2', '-']",1,3,2,2,0,1.6,920000,https://www.comuniate.com/caras3/1113.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,De la Hoz,MD,5,25,0,0,8,2.7,"['2', '-', '-', '-', '4']",2,0,0,0,4,1.2,1020000,https://www.comuniate.com/caras3/3275.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Lázaro Vinicius,MD,6,25,0,0,7,2.3,"['-', '2', '4', '1', '-']",0,2,4,1,0,1.4,1550000,https://www.comuniate.com/caras3/3343.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Arnau Puigmal,MD,2,13,0,1,6,1.2,"['-', '2', '3', '-2', '-']",0,2,3,-2,0,0.6,540000,https://www.comuniate.com/caras3/3267.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Gui Guedes,MD,2,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,500000,https://www.comuniate.com/caras3/3284.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Svidersky,MD,1,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,500000,https://www.comuniate.com/caras3/3291.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Dyego Sousa,DL,2,25,0,0,18,3,"['3', '4', '2', '5', '-']",3,4,2,5,0,2.8,1570000,https://www.comuniate.com/caras3/3271.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
16,UD Almería,Leo Baptistão,DL,0,25,0,0,15,3,"['4', '-', '-', '2', '4']",4,0,0,2,4,2.0,3490000,https://www.comuniate.com/caras3/1568.png,https://www.comuniate.com/intranet/equipos/fotos/22.jpg
