Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_12,J_11,J_10,J_9,J_8,Avg_last_5_games,Value,img,squad_img
3,CA Osasuna,Sergio Herrera,PT,12,83,0,0,40,4,"['6', '6', '-', '2', '-']",6,6,0,2,0,2.8,3430000,https://www.comuniate.com/caras3/2774.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Aitor Fernández,PT,12,17,1,0,16,8,"['-', '-', '9', '-', '7']",0,0,9,0,7,3.2,600000,https://www.comuniate.com/caras3/2633.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Juan Pérez,PT,11,0,0,1,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,180000,https://www.comuniate.com/caras3/2872.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Unai García,DF,12,92,0,0,40,3.6,"['-4', '-', '4', '5', '6']",-4,0,4,5,6,2.2,2500000,https://www.comuniate.com/caras3/1681.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,David García Zub.,DF,10,83,0,0,39,3.9,"['-', '2', '7', '-', '6']",0,2,7,0,6,3.0,4260000,https://www.comuniate.com/caras3/2238.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Juan Cruz,DF,10,83,0,0,37,3.1,"['2', '5', '1', '6', '-']",2,5,1,6,0,2.8,1560000,https://www.comuniate.com/caras3/2975.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Manu Sánchez,DF,11,25,0,0,32,3.6,"['2', '2', '5', '5', '7']",2,2,5,5,7,4.2,1740000,https://www.comuniate.com/caras3/2876.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Nacho Vidal,DF,11,75,4,1,29,2.6,"['-1', '2', '5', '2', '-']",-1,2,5,2,0,1.6,2840000,https://www.comuniate.com/caras3/2471.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Rubén Peña,DF,12,42,0,0,28,3.5,"['-1', '-', '-', '2', '8']",-1,0,0,2,8,1.8,2170000,https://www.comuniate.com/caras3/1608.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Aridane Hernández,DF,10,17,2,1,9,3,"['3', '1', '-', '-', '-']",3,1,0,0,0,0.8,1290000,https://www.comuniate.com/caras3/2093.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Unai Dufur,DF,9,0,1,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000,https://www.comuniate.com/caras3/3080.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Moi Gómez,MD,8,100,0,1,73,6.1,"['2', '2', '7', '8', '14']",2,2,7,8,14,6.6,7580000,https://www.comuniate.com/caras3/1462.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Brasanac,MD,10,33,1,1,47,4.7,"['10', '3', '2', '5', '-']",10,3,2,5,0,4.0,3510000,https://www.comuniate.com/caras3/2310.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Rubén García,MD,8,25,0,2,46,5.1,"['7', '3', '7', '-', '2']",7,3,7,0,2,3.8,5470000,https://www.comuniate.com/caras3/1602.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Aimar Oroz,MD,9,58,0,0,40,4,"['2', '2', '2', '1', '8']",2,2,2,1,8,3.0,4060000,https://www.comuniate.com/caras3/2953.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Lucas Torró,MD,12,100,2,0,40,3.3,"['5', '1', '4', '2', '3']",5,1,4,2,3,3.0,2820000,https://www.comuniate.com/caras3/2967.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Kike Barja,MD,12,17,2,0,20,4,"['-', '-', '-', '10', '5']",0,0,0,10,5,3.0,740000,https://www.comuniate.com/caras3/2395.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
3,CA Osasuna,Jon Moncayola,MD,9,67,1,1,37,3.1,"['2', '5', '2', '5', '2']",2,5,2,5,2,3.2,3530000,https://www.comuniate.com/caras3/2851.png,https://www.comuniate.com/intranet/equipos/fotos/114.jpg
