Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_10,J_9,J_8,J_7,J_6,Avg_last_5_games,img,squad_img
10,Real Betis Balompié,Rui Silva,PT,53,5.9,4910000,90,"['3', '4', '8', '5', '-']",3,4,8,5,0,4.0,https://www.comuniate.com/caras3/2360.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Claudio Bravo,PT,9,9,940000,10,"['-', '-', '-', '-', '9']",0,0,0,0,9,1.8,https://www.comuniate.com/caras3/201.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Dani Martín,PT,0,0,160000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,https://www.comuniate.com/caras3/2836.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Édgar González,DF,40,5,3940000,60,"['2', '8', '4', '-', '4']",2,8,4,0,4,3.6,https://www.comuniate.com/caras3/2869.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Álex Moreno,DF,31,3.4,4460000,90,"['2', '5', '5', '5', '-']",2,5,5,5,0,3.4,https://www.comuniate.com/caras3/1908.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Pezzella,DF,29,3.6,3880000,70,"['5', '4', '-5', '-', '7']",5,4,-5,0,7,2.2,https://www.comuniate.com/caras3/2094.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Sabaly,DF,24,4.8,2870000,30,"['-', '-', '3', '5', '3']",0,0,3,5,3,2.2,https://www.comuniate.com/caras3/3101.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Luiz Felipe,DF,18,3,4050000,50,"['5', '-8', '-', '2', '-']",5,-8,0,2,0,-0.2,https://www.comuniate.com/caras3/3288.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Martín Montoya,DF,12,4,680000,30,"['4', '5', '3', '-', '-']",4,5,3,0,0,2.4,https://www.comuniate.com/caras3/1325.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
10,Real Betis Balompié,Víctor Ruiz,DF,9,4.5,650000,20,"['-', '-', '5', '4', '-']",0,0,5,4,0,1.8,https://www.comuniate.com/caras3/1097.png,https://www.comuniate.com/intranet/equipos/fotos/9.jpg
