Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_23,J_24,J_25,J_26,J_27,Avg_last_5_games,Value
2,Club Atlético de Madrid,Oblak,PT,27,100,0,0,83,3.1,"['-3', '0', '9', '8', '6']",-3,0,9,8,6,4.0,4300000
2,Club Atlético de Madrid,Lecomte,PT,24,0,3,5,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,260000
2,Club Atlético de Madrid,Mario Hermoso,DF,21,70,0,1,87,3.8,"['-1', '12', '2', '-', '-']",-1,12,2,0,0,2.6,2640000
2,Club Atlético de Madrid,Savic,DF,23,67,2,1,79,4.4,"['7', '-', '2', '5', '4']",7,0,2,5,4,3.6,3640000
2,Club Atlético de Madrid,José Giménez,DF,19,63,0,2,79,4.6,"['1', '4', '5', '7', '-']",1,4,5,7,0,3.4,3910000
2,Club Atlético de Madrid,Renan Lodi,DF,18,33,0,0,70,3.5,"['-', '-', '-', '20', '1']",0,0,0,20,1,4.2,2610000
2,Club Atlético de Madrid,Felipe,DF,27,44,11,5,60,3.5,"['-', '-9', '4', '-', '5']",0,-9,4,0,5,0.0,2210000
2,Club Atlético de Madrid,Vrsaljko,DF,25,22,0,1,56,4,"['-1', '2', '7', '7', '3']",-1,2,7,7,3,3.6,2390000
2,Club Atlético de Madrid,Reinildo Mandava,DF,26,19,9,2,23,3.8,"['2', '2', '6', '7', '2']",2,2,6,7,2,3.8,3830000
2,Club Atlético de Madrid,Ferreira Carrasco,MD,17,74,0,1,131,5.5,"['12', '-', '2', '1', '4']",12,0,2,1,4,3.8,9340000
2,Club Atlético de Madrid,Rodrigo de Paul,MD,20,63,4,5,113,4.5,"['6', '4', '-', '3', '7']",6,4,0,3,7,4.0,6110000
2,Club Atlético de Madrid,Lemar,MD,19,56,1,2,108,5.4,"['4', '2', '-', '2', '9']",4,2,0,2,9,3.4,7340000
2,Club Atlético de Madrid,Kondogbia,MD,17,48,2,1,100,5.3,"['-', '4', '3', '12', '-']",0,4,3,12,0,3.8,3530000
2,Club Atlético de Madrid,Marcos Llorente,MD,15,70,0,0,85,4.5,"['-', '2', '2', '6', '11']",0,2,2,6,11,4.2,7240000
2,Club Atlético de Madrid,Koke,MD,15,74,3,2,81,3.9,"['2', '3', '5', '-', '-']",2,3,5,0,0,2.0,4630000
2,Club Atlético de Madrid,Daniel Wass,MD,19,70,5,3,76,3.8,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,3750000
2,Club Atlético de Madrid,Héctor Herrera,MD,20,19,2,1,63,3.9,"['3', '-', '6', '6', '1']",3,0,6,6,1,3.2,2020000
2,Club Atlético de Madrid,Carlos Martín,MD,14,0,1,1,3,3,"['-', '-', '1', '-', '2']",0,0,1,0,2,0.6,300000
2,Club Atlético de Madrid,Javi Serrano,MD,20,0,5,2,3,1.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,370000
2,Club Atlético de Madrid,Correa,DL,16,67,0,0,164,6.1,"['3', '16', '10', '3', '6']",3,16,10,3,6,7.6,12780000
2,Club Atlético de Madrid,Luis Suárez,DL,6,63,0,0,129,5,"['13', '2', '8', '2', '2']",13,2,8,2,2,5.4,10490000
2,Club Atlético de Madrid,João Félix,DL,3,33,0,1,112,5.9,"['2', '7', '14', '6', '16']",2,7,14,6,16,9.0,9610000
2,Club Atlético de Madrid,Griezmann,DL,1,56,0,0,95,5.3,"['-', '-', '-', '3', '8']",0,0,0,3,8,2.2,11240000
2,Club Atlético de Madrid,Matheus Cunha,DL,3,19,0,0,91,4.6,"['3', '8', '-', '-', '-']",3,8,0,0,0,2.2,6400000
