Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_21,J_22,J_23,J_24,J_25,Avg_last_5_games,Value
7,Granada CF,Luís Maximiano,PT,21,88,0,0,106,4.8,"['2', '4', '12', '5', '-1']",2,4,12,5,-1,4.4,4040000
7,Granada CF,Aarón Escandell,PT,4,12,0,0,12,3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,610000
7,Granada CF,Antonio Puertas,MD,21,60,4,1,75,3.6,"['11', '-1', '2', '2', '5']",11,-1,2,2,5,3.8,2550000
7,Granada CF,Ángel Jiménez,PT,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,270000
7,Granada CF,Carlos Neva,DF,22,80,0,0,80,3.6,"['4', '-', '6', '-', '2']",4,0,6,0,2,2.4,2170000
7,Granada CF,Germán Sánchez,DF,19,72,2,0,71,3.6,"['-', '2', '6', '-', '-1']",0,2,6,0,-1,1.4,2050000
7,Granada CF,Sergio Escudero,DF,18,24,0,1,45,2.5,"['4', '4', '-', '2', '-']",4,4,0,2,0,2.0,760000
7,Granada CF,Raúl Torrente,DF,14,44,0,0,38,3.2,"['3', '1', '5', '4', '3']",3,1,5,4,3,3.2,1010000
7,Granada CF,Víctor Díaz,DF,14,40,0,0,40,2.9,"['4', '1', '-', '-', '-2']",4,1,0,0,-2,0.6,750000
7,Granada CF,Quini,DF,20,72,0,0,38,1.9,"['2', '2', '2', '2', '1']",2,2,2,2,1,1.8,810000
7,Granada CF,Domingos Duarte,DF,10,32,1,0,33,3.3,"['4', '-', '-', '1', '-']",4,0,0,1,0,1.0,1180000
7,Granada CF,Arias,DF,8,12,1,0,26,3.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,880000
7,Granada CF,Pepe Sánchez,DF,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000
7,Granada CF,Sergio Barcia,DF,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000
7,Granada CF,Luis Milla,MD,20,80,2,2,109,5.2,"['7', '2', '1', '4', '12']",7,2,1,4,12,5.2,6050000
7,Granada CF,Montoro,MD,20,44,1,1,73,3.7,"['5', '2', '-', '1', '4']",5,2,0,1,4,2.4,1560000
7,Granada CF,Gonalons,MD,19,72,0,1,71,3.6,"['3', '4', '5', '4', '2']",3,4,5,4,2,3.6,2050000
7,Granada CF,Darwin Machís,MD,15,48,2,0,57,3.8,"['3', '4', '-', '-', '-']",3,4,0,0,0,1.4,3160000
7,Granada CF,Rochina,MD,12,32,1,3,56,4.7,"['-', '-', '2', '2', '-']",0,0,2,2,0,0.8,2000000
7,Granada CF,Alberto Soro,MD,12,28,0,0,37,3.1,"['-', '-', '-', '-', '1']",0,0,0,0,1,0.2,740000
7,Granada CF,Raba,MD,1,0,0,0,21,2.6,"['-', '-', '2', '-', '-']",0,0,2,0,0,0.4,600000
7,Granada CF,Álex Collado,MD,6,12,0,0,16,2.7,"['4', '2', '3', '4', '1']",4,2,3,4,1,2.8,1500000
7,Granada CF,Isma Ruiz,MD,5,8,0,0,12,2.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,330000
7,Granada CF,Petrovic,MD,3,0,0,0,6,2,"['-', '-', '2', '2', '2']",0,0,2,2,2,1.2,1300000
7,Granada CF,Luis Javier Suárez,DL,24,96,6,3,121,4.8,"['5', '2', '2', '2', '3']",5,2,2,2,3,2.8,6140000
7,Granada CF,Jorge Molina,DL,23,52,7,3,119,5.2,"['2', '4', '2', '3', '3']",2,4,2,3,3,2.8,4700000
7,Granada CF,Bacca,DL,15,16,0,1,43,2.9,"['2', '2', '-', '-', '-']",2,2,0,0,0,0.8,1530000
7,Granada CF,Myrto Uzuni,DL,3,8,0,0,5,1.7,"['-', '-', '4', '2', '-1']",0,0,4,2,-1,1.0,1850000
7,Granada CF,Matías Arezo,DL,2,4,0,0,4,2,"['-', '-', '2', '2', '-']",0,0,2,2,0,0.8,2110000
