Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_16,J_17,J_18,J_19,J_20,Avg_last_5_games,Value
8,Real Madrid CF,Courtois,PT,21,100,0,0,105,5,"['12', '5', '2', '2', '12']",12,5,2,2,12,6.6,6680000
8,Real Madrid CF,Lunin,PT,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,450000
8,Real Madrid CF,Éder Militão,DF,20,95,0,1,115,5.8,"['6', '7', '6', '2', '6']",6,7,6,2,6,5.4,7570000
8,Real Madrid CF,Alaba,DF,19,90,1,3,107,5.6,"['4', '6', '-', '4', '2']",4,6,0,4,2,3.2,8880000
8,Real Madrid CF,Nacho Fernández,DF,15,43,2,0,67,4.5,"['-', '10', '5', '5', '5']",0,10,5,5,5,5.0,2570000
8,Real Madrid CF,Lucas Vázquez,DF,16,48,1,0,67,4.2,"['4', '2', '7', '-', '-']",4,2,7,0,0,2.6,3160000
8,Real Madrid CF,Ferland Mendy,DF,13,57,1,1,66,5.1,"['4', '4', '5', '1', '5']",4,4,5,1,5,3.8,5840000
8,Real Madrid CF,Carvajal,DF,12,43,1,0,55,4.6,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,5270000
8,Real Madrid CF,Miguel Gutiérrez,DF,3,14,0,1,18,6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,830000
8,Real Madrid CF,Marcelo,DF,4,5,0,0,11,2.8,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8,780000
8,Real Madrid CF,Sergio Santos,DF,1,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,360000
8,Real Madrid CF,Jesús Vallejo,DF,1,0,0,0,2,2,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,410000
8,Real Madrid CF,Casemiro,MD,19,86,0,3,123,6.5,"['8', '9', '-', '10', '5']",8,9,0,10,5,6.4,12700000
8,Real Madrid CF,Kroos,MD,14,67,1,3,118,8.4,"['6', '11', '10', '7', '9']",6,11,10,7,9,8.6,15420000
8,Real Madrid CF,Camavinga,MD,14,24,1,0,59,4.2,"['-', '-', '10', '-', '3']",0,0,10,0,3,2.6,4900000
8,Real Madrid CF,Isco,MD,9,10,1,0,34,3.8,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8,1330000
8,Real Madrid CF,Antonio Blanco,MD,1,0,0,0,4,4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,480000
8,Real Madrid CF,Dani Ceballos,MD,1,0,0,0,3,3,"['-', '-', '-', '-', '3']",0,0,0,0,3,0.6,1410000
8,Real Madrid CF,Benzema,DL,20,95,17,7,212,10.6,"['9', '7', '17', '4', '18']",9,7,17,4,18,11.0,24310000
8,Real Madrid CF,Vinícius Júnior,DL,20,86,12,4,170,8.5,"['10', '4', '3', '-', '17']",10,4,3,0,17,6.8,19810000
8,Real Madrid CF,Asensio,DL,17,48,5,0,81,4.8,"['9', '-', '-', '3', '1']",9,0,0,3,1,2.6,6920000
8,Real Madrid CF,Eden Hazard,DL,13,29,0,1,56,4.3,"['-', '2', '7', '5', '-']",0,2,7,5,0,2.8,5220000
8,Real Madrid CF,Rodrygo,DL,16,29,0,1,35,2.2,"['-', '-', '-', '1', '-']",0,0,0,1,0,0.2,3140000
8,Real Madrid CF,Mariano Díaz,DL,3,5,0,1,18,6,"['-', '-', '5', '5', '-']",0,0,5,5,0,2.0,610000
8,Real Madrid CF,Bale,DL,3,14,1,0,15,5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,3140000
8,Real Madrid CF,Peter González,DL,2,0,0,0,4,2,"['-', '-', '2', '2', '-']",0,0,2,2,0,0.8,620000
