Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_33,J_34,J_35,J_36,J_37,Avg_last_5_games
4,RCD Espanyol de Barcelona,Diego López,PT,163,4.7,2630000,95,"['2', '-1', '3', '9', '5']",2,-1,3,9,5,3.6
4,RCD Espanyol de Barcelona,Oier Olazábal,PT,9,4.5,400000,3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Joan García,PT,-6,-3,260000,3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Leandro Cabrera,DF,158,4.4,4890000,97,"['0', '2', '2', '2', '2']",0,2,2,2,2,1.6
4,RCD Espanyol de Barcelona,Sergi Gómez,DF,110,3.7,1600000,81,"['2', '1', '7', '1', '3']",2,1,7,1,3,2.8
4,RCD Espanyol de Barcelona,Adrià Pedrosa,DF,107,3.5,1630000,84,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Aleix Vidal,DF,88,2.9,1010000,54,"['2', '3', '6', '2', '-']",2,3,6,2,0,2.6
4,RCD Espanyol de Barcelona,Óscar Gil,DF,76,3.5,1000000,54,"['4', '-', '-', '-', '-']",4,0,0,0,0,0.8
4,RCD Espanyol de Barcelona,Calero,DF,43,2.9,1260000,35,"['4', '0', '4', '1', '-']",4,0,4,1,0,1.8
4,RCD Espanyol de Barcelona,Dídac Vilà,DF,13,1.6,340000,3,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4
4,RCD Espanyol de Barcelona,Rubén Sánchez Sáez,DF,12,4,540000,3,"['-', '-', '-', '2', '8']",0,0,0,2,8,2.0
4,RCD Espanyol de Barcelona,Lluís Recasens,DF,4,4,260000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Miguelón,DF,4,2,280000,3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Sergi Darder,MD,180,5.1,5640000,95,"['13', '2', '7', '3', '-1']",13,2,7,3,-1,4.8
4,RCD Espanyol de Barcelona,Embarba,MD,112,3.6,2610000,62,"['5', '-', '4', '-', '4']",5,0,4,0,4,2.6
4,RCD Espanyol de Barcelona,Javi Puado,MD,100,3.4,3050000,68,"['3', '0', '4', '2', '2']",3,0,4,2,2,2.2
4,RCD Espanyol de Barcelona,Morlanes,MD,92,3.4,1230000,30,"['13', '1', '3', '-', '-']",13,1,3,0,0,3.4
4,RCD Espanyol de Barcelona,Nico Melamed,MD,83,2.8,600000,16,"['2', '-', '11', '2', '6']",2,0,11,2,6,4.2
4,RCD Espanyol de Barcelona,Keidi Bare,MD,80,3.2,1090000,49,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Yangel Herrera,MD,68,3.1,1700000,49,"['-', '0', '2', '-4', '-']",0,0,2,-4,0,-0.4
4,RCD Espanyol de Barcelona,Melendo,MD,64,3.2,690000,38,"['8', '4', '3', '4', '2']",8,4,3,4,2,4.2
4,RCD Espanyol de Barcelona,Vilhena,MD,49,3.1,1520000,32,"['-', '8', '1', '2', '2']",0,8,1,2,2,2.6
4,RCD Espanyol de Barcelona,David López,MD,46,2.7,480000,19,"['-', '3', '-', '2', '4']",0,3,0,2,4,1.8
4,RCD Espanyol de Barcelona,Fran Mérida,MD,27,2.7,330000,8,"['-', '4', '-', '2', '3']",0,4,0,2,3,1.8
4,RCD Espanyol de Barcelona,Jofre Carreras,MD,0,0,290000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Gori,MD,3,3,270000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
4,RCD Espanyol de Barcelona,Villahermosa,MD,0,0,160000,0,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4
4,RCD Espanyol de Barcelona,Raúl de Tomás,DL,219,6.4,14850000,89,"['9', '4', '4', '10', '8']",9,4,4,10,8,7.0
4,RCD Espanyol de Barcelona,Wu Lei,DL,51,2.3,530000,11,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4
4,RCD Espanyol de Barcelona,Loren Morón,DL,51,2.3,680000,11,"['-', '3', '2', '2', '-']",0,3,2,2,0,1.4
4,RCD Espanyol de Barcelona,Dimata,DL,31,1.8,520000,11,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
