Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_22,J_23,J_24,J_25,J_26,Avg_last_5_games,Value
5,FC Barcelona,Lenglet,DF,12,16,0,1,33,2.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,840000
5,FC Barcelona,Neto,PT,2,8,0,0,6,3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,330000
5,FC Barcelona,Jordi Alba,DF,18,72,1,6,114,6.3,"['8', '11', '10', '7', '-']",8,11,10,7,0,7.2,8160000
5,FC Barcelona,Ronald Araujo,DF,20,60,3,0,109,5.5,"['6', '11', '4', '5', '7']",6,11,4,5,7,6.6,6950000
5,FC Barcelona,Piqué,DF,21,76,1,0,106,5,"['8', '5', '-1', '-', '9']",8,5,-1,0,9,4.2,6030000
5,FC Barcelona,Sergiño Dest,DF,17,60,0,3,75,4.4,"['2', '4', '2', '0', '4']",2,4,2,0,4,2.4,2850000
5,FC Barcelona,Eric García,DF,17,64,0,0,57,3.2,"['-', '-', '1', '4', '-']",0,0,1,4,0,1.0,2040000
5,FC Barcelona,Mingueza,DF,14,32,0,1,52,3.7,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,1170000
5,FC Barcelona,Dani Alves,DF,3,12,1,2,23,7.7,"['-', '5', '-', '-', '10']",0,5,0,0,10,3.0,5200000
5,FC Barcelona,Umtiti,DF,1,4,0,0,4,4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,420000
5,FC Barcelona,Alejandro Balde,DF,4,4,0,0,3,0.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,420000
5,FC Barcelona,Sergio Busquets,MD,24,96,1,0,135,5.6,"['9', '3', '4', '5', '6']",9,3,4,5,6,5.4,8370000
5,FC Barcelona,Gavi,MD,21,72,2,4,87,4.4,"['-', '11', '4', '6', '4']",0,11,4,6,4,5.0,8890000
5,FC Barcelona,Pedri,MD,7,24,1,1,44,6.3,"['10', '2', '10', '7', '9']",10,2,10,7,9,7.6,12040000
5,FC Barcelona,Sergi Roberto,MD,9,16,2,1,41,4.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1210000
5,FC Barcelona,Riqui Puig,MD,10,4,0,0,27,2.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1030000
5,FC Barcelona,Álvaro Sanz,MD,2,0,0,0,3,1.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,300000
5,FC Barcelona,Depay,DL,17,60,9,2,142,8.4,"['-', '-', '-', '-', '10']",0,0,0,0,10,2.0,10310000
5,FC Barcelona,Luuk de Jong,DL,15,24,5,0,76,5.1,"['2', '-', '11', '4', '9']",2,0,11,4,9,5.2,4590000
5,FC Barcelona,Dembélé,DL,9,20,1,5,70,7.8,"['-', '-', '5', '8', '17']",0,0,5,8,17,6.0,9620000
5,FC Barcelona,Abde Ezzalzouli,DL,10,24,1,0,44,4.4,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,3770000
5,FC Barcelona,Ansu Fati,DL,5,12,3,0,42,8.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,11000000
5,FC Barcelona,Aubameyang,DL,4,8,4,0,35,8.8,"['-', '2', '2', '20', '11']",0,2,2,20,11,7.0,17230000
5,FC Barcelona,Braithwaite,DL,3,12,2,1,22,7.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,2080000
5,FC Barcelona,Adama Traoré,DL,4,12,0,2,21,5.3,"['-', '6', '9', '2', '4']",0,6,9,2,4,4.2,15040000
5,FC Barcelona,Ferrán Jutglà,DL,6,16,1,0,21,4.2,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,2190000
5,FC Barcelona,Ferrán Torres,DL,5,20,0,2,18,3.6,"['7', '7', '2', '0', '2']",7,7,2,0,2,3.6,20390000
5,FC Barcelona,Ilias Akhomach,DL,2,8,0,0,12,6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,890000
5,FC Barcelona,Estanis,DL,1,0,0,0,2,2,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000
