Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_26,J_27,J_28,J_29,J_30,Avg_last_5_games
14,Villarreal CF,Rulli,PT,135,5.2,4690000,87,"['2', '3', '7', '-', '1']",2,3,7,0,1,2.6
14,Villarreal CF,Sergio Asenjo,PT,15,3.8,930000,13,"['-', '-', '-', '9', '-']",0,0,0,9,0,1.8
14,Villarreal CF,Pau Torres,DF,157,5.8,7420000,90,"['4', '4', '5', '6', '2']",4,4,5,6,2,4.2
14,Villarreal CF,Alberto Moreno,DF,111,4.6,3870000,43,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4
14,Villarreal CF,Albiol,DF,103,4.5,2860000,77,"['4', '4', '5', '-', '4']",4,4,5,0,4,3.4
14,Villarreal CF,Juan Foyth,DF,91,4.8,3030000,60,"['-', '-', '-', '-', '9']",0,0,0,0,9,1.8
14,Villarreal CF,Alfonso Pedraza,DF,80,3.8,2350000,47,"['-', '-', '8', '2', '2']",0,0,8,2,2,2.4
14,Villarreal CF,Estupiñán,DF,71,3.1,1640000,47,"['10', '5', '1', '-', '-4']",10,5,1,0,-4,2.4
14,Villarreal CF,Aïssa Mandi,DF,60,5,1540000,33,"['2', '-', '6', '4', '-']",2,0,6,4,0,2.4
14,Villarreal CF,Aurier,DF,44,3.4,1640000,23,"['5', '2', '7', '-', '2']",5,2,7,0,2,3.2
14,Villarreal CF,Mario Gaspar,DF,22,2.8,500000,17,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8
14,Villarreal CF,Rubén Peña,DF,14,2.3,340000,3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
14,Villarreal CF,Parejo,MD,184,7.1,13160000,83,"['8', '5', '14', '5', '5']",8,5,14,5,5,7.4
14,Villarreal CF,Yéremi Pino,MD,142,5.1,7220000,63,"['30', '4', '-', '3', '5']",30,4,0,3,5,8.4
14,Villarreal CF,Trigueros,MD,133,4.9,6410000,70,"['9', '2', '5', '-', '3']",9,2,5,0,3,3.8
14,Villarreal CF,Danjuma,MD,114,5.7,11140000,53,"['9', '2', '2', '3', '3']",9,2,2,3,3,3.8
14,Villarreal CF,Capoue,MD,110,4.8,4630000,70,"['9', '6', '-', '2', '3']",9,6,0,2,3,4.0
14,Villarreal CF,Moi Gómez,MD,76,3.2,2210000,33,"['3', '2', '1', '2', '-']",3,2,1,2,0,1.6
14,Villarreal CF,Samu Chukwueze,MD,75,3.9,4120000,20,"['5', '2', '5', '1', '-']",5,2,5,1,0,2.6
14,Villarreal CF,Coquelin,MD,74,4.4,1910000,20,"['-', '2', '2', '3', '3']",0,2,2,3,3,2.0
14,Villarreal CF,Lo Celso,MD,43,5.4,11880000,20,"['5', '7', '5', '7', '1']",5,7,5,7,1,5.0
14,Villarreal CF,Iborra,MD,34,2.3,990000,30,"['2', '-', '2', '4', '-']",2,0,2,4,0,1.6
14,Villarreal CF,Carlo Adriano,MD,2,2,290000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
14,Villarreal CF,Gerard Moreno,DL,110,7.3,15710000,43,"['-', '-', '-', '2', '2']",0,0,0,2,2,0.8
14,Villarreal CF,Boulaye Dia,DL,103,5.2,3230000,33,"['9', '3', '3', '2', '-']",9,3,3,2,0,3.4
14,Villarreal CF,Alcácer,DL,35,3.2,1320000,20,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4
14,Villarreal CF,Nicolas Jackson,DL,11,3.7,400000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
